genome,fragment,original_removed_start,original_removed_stop,original_removed_length,inserted_gene_id,inserted_gene_header,inserted_gene_length,inserted_start,inserted_stop,strand
Escherichia_coli_B3008,Escherichia_coli_B3008,557521,557934,414,MEG_6546|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODB,MEG_6546|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODB,582,556717,557298,+
Escherichia_coli_B3008,Escherichia_coli_B3008,578774,579874,1101,MEG_6153|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|RUVB,MEG_6153|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|RUVB,1193,578138,579330,+
Escherichia_coli_B3008,Escherichia_coli_B3008,591553,591831,279,MEG_11228|Metals|Mercury_resistance|Mercury_resistance_protein|MERB,MEG_11228|Metals|Mercury_resistance|Mercury_resistance_protein|MERB,657,591009,591665,+
Escherichia_coli_B3008,Escherichia_coli_B3008,615905,617446,1542,MEG_7852|Metals|Zinc_resistance|Zinc_resistance_protein|ZNEB,MEG_7852|Metals|Zinc_resistance|Zinc_resistance_protein|ZNEB,1158,615739,616896,+
Escherichia_coli_B3008,Escherichia_coli_B3008,617586,618122,537,MEG_3873|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,MEG_3873|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,276,617036,617311,+
Escherichia_coli_B3008,Escherichia_coli_B3008,634752,635018,267,MEG_11432|Drugs|Multi-drug_resistance|ABC-F_ribosomal_protection_protein|VGAF,MEG_11432|Drugs|Multi-drug_resistance|ABC-F_ribosomal_protection_protein|VGAF,1386,633941,635326,+
Escherichia_coli_B3008,Escherichia_coli_B3008,665567,665824,258,MEG_1713|Metals|Chromium_resistance|Chromium_resistance_protein|CHRC,MEG_1713|Metals|Chromium_resistance|Chromium_resistance_protein|CHRC,594,665875,666468,+
Escherichia_coli_B3008,Escherichia_coli_B3008,666065,666697,633,MEG_4295|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|OPRA,MEG_4295|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|OPRA,1404,666709,668112,+
Escherichia_coli_B3008,Escherichia_coli_B3008,709598,710806,1209,MEG_3023|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSK,MEG_3023|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSK,399,711013,711411,+
Escherichia_coli_B3008,Escherichia_coli_B3008,719437,720663,1227,MEG_7434|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,MEG_7434|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,2610,720042,722651,+
Escherichia_coli_B3008,Escherichia_coli_B3008,815285,816362,1078,MEG_6535|Biocides|Multi-biocide_resistance|Multi-biocide_ABC_efflux_pump|SMRA,MEG_6535|Biocides|Multi-biocide_resistance|Multi-biocide_ABC_efflux_pump|SMRA,1830,817273,819102,+
Escherichia_coli_B3008,Escherichia_coli_B3008,867004,868752,1749,MEG_2537|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,MEG_2537|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,474,869744,870217,+
Escherichia_coli_B3008,Escherichia_coli_B3008,944287,945009,723,MEG_10013|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,MEG_10013|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,1404,945752,947155,+
Escherichia_coli_B3008,Escherichia_coli_B3008,986187,987419,1233,MEG_2994|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,MEG_2994|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,426,988333,988758,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1017765,1018232,468,MEG_1172|Metals|Arsenic_resistance|Arsenic_resistance_regulator|ARSR,MEG_1172|Metals|Arsenic_resistance|Arsenic_resistance_regulator|ARSR,318,1019104,1019421,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1082966,1084024,1059,MEG_8093|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSM,MEG_8093|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSM,429,1084155,1084583,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1084026,1085489,1464,MEG_1127|Drugs|Rifampin|Rifampin_ADP-ribosyltransferase_Arr|ARR,MEG_1127|Drugs|Rifampin|Rifampin_ADP-ribosyltransferase_Arr|ARR,453,1084585,1085037,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1085934,1086722,789,MEG_5412|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRD,MEG_5412|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRD,870,1085482,1086351,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1095755,1096696,942,MEG_4004|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,MEG_4004|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,605,1095384,1095988,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1159583,1160260,678,MEG_7050|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,MEG_7050|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,1263,1158875,1160137,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1164452,1164595,144,MEG_706|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADET2,MEG_706|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADET2,717,1164329,1165045,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1189654,1190476,823,MEG_6618|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,MEG_6618|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,816,1190104,1190919,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1190501,1192033,1533,MEG_1181|Biocides|Acid_resistance|Acid_resistance_protein|ASR,MEG_1181|Biocides|Acid_resistance|Acid_resistance_protein|ASR,336,1190944,1191279,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1198852,1200462,1611,MEG_237|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,MEG_237|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,555,1198098,1198652,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1214029,1215930,1902,MEG_3746|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTA,MEG_3746|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTA,1248,1212219,1213466,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1280378,1283521,3144,MEG_2578|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRF,MEG_2578|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRF,495,1277914,1278408,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1283533,1284756,1224,MEG_4081|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MTRD,MEG_4081|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MTRD,3204,1278420,1281623,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1284772,1285104,333,MEG_1190|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,MEG_1190|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,822,1281639,1282460,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1285262,1286635,1374,MEG_2662|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPR,MEG_2662|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPR,519,1282618,1283136,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1286792,1288888,2097,MEG_8700|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITABCD,MEG_8700|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITABCD,3459,1283293,1286751,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1348604,1350047,1444,MEG_3074|Drugs|Fusidic_acid|Fusidic_acid_esterases|FUSH,MEG_3074|Drugs|Fusidic_acid|Fusidic_acid_esterases|FUSH,1530,1346467,1347996,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1351566,1351973,408,MEG_11336|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|CADC,MEG_11336|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|CADC,360,1349515,1349874,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1354587,1354798,212,MEG_5396|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARY,MEG_5396|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARY,2112,1352488,1354599,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1380953,1382146,1194,MEG_2697|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|EBRA,MEG_2697|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|EBRA,318,1380754,1381071,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1382169,1385318,3150,MEG_11295|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,MEG_11295|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,813,1381094,1381906,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1394201,1395918,1718,MEG_6581|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,MEG_6581|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,840,1390789,1391628,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1481490,1482647,1158,MEG_3005|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB,MEG_3005|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB,420,1477200,1477619,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1495702,1496811,1110,MEG_3717|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,MEG_3717|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,1626,1490674,1492299,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1644995,1645429,435,MEG_7027|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,MEG_7027|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,1263,1640483,1641745,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1645647,1647724,2078,MEG_6642|Drugs|Sulfonamides|Sulfonamide_monooxygenase|SULX,MEG_6642|Drugs|Sulfonamides|Sulfonamide_monooxygenase|SULX,1272,1641963,1643234,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1647779,1648708,930,MEG_3020|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSE,MEG_3020|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSE,357,1643289,1643645,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1648713,1649093,381,MEG_4927|Drugs|betalactams|Class_D_betalactamases|OXA,MEG_4927|Drugs|betalactams|Class_D_betalactamases|OXA,825,1643650,1644474,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1649133,1650023,891,MEG_1124|Drugs|Rifampin|Rifampin_ADP-ribosyltransferase_Arr|ARR,MEG_1124|Drugs|Rifampin|Rifampin_ADP-ribosyltransferase_Arr|ARR,453,1644514,1644966,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1650029,1651846,1818,MEG_7545|Drugs|Glycopeptides|VanI-type_accessory_protein|VANWI,MEG_7545|Drugs|Glycopeptides|VanI-type_accessory_protein|VANWI,1122,1644972,1646093,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1653828,1656304,2477,MEG_8662|Drugs|Metronidazole|rdxA_nitroimidazole_reductase|RDXA,MEG_8662|Drugs|Metronidazole|rdxA_nitroimidazole_reductase|RDXA,633,1648075,1648707,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1656933,1660075,3143,MEG_11302|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,MEG_11302|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,504,1649336,1649839,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1660086,1661378,1293,MEG_3026|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSX,MEG_3026|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSX,402,1649850,1650251,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1661492,1661845,354,MEG_5841|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACG,MEG_5841|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACG,333,1650365,1650697,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1661874,1663259,1386,MEG_6507|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,MEG_6507|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,2475,1650726,1653200,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1663449,1665597,2149,MEG_4191|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,MEG_4191|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,457,1653390,1653846,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1665848,1666279,432,MEG_2998|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,MEG_2998|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,420,1654097,1654516,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1701952,1702662,711,MEG_7007|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET54,MEG_7007|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET54,1167,1690189,1691355,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1779088,1780638,1551,MEG_2486|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,MEG_2486|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,498,1767781,1768278,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1832407,1833351,945,MEG_3003|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,MEG_3003|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,347,1820047,1820393,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1859219,1861573,2355,MEG_1214|Drugs|Bacitracin|Bacitracin_ABC_transporter|BCRB,MEG_1214|Drugs|Bacitracin|Bacitracin_ABC_transporter|BCRB,627,1846261,1846887,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1864722,1865099,378,MEG_2838|Drugs|MLS|23S_rRNA_methyltransferases|ERMN,MEG_2838|Drugs|MLS|23S_rRNA_methyltransferases|ERMN,876,1850036,1850911,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1901784,1902950,1167,MEG_11337|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|CADC,MEG_11337|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|CADC,357,1887596,1887952,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1926778,1927647,870,MEG_2659|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPR,MEG_2659|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPR,519,1911780,1912298,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1996446,1997654,1209,MEG_5937|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,MEG_5937|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,645,1981097,1981741,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2039099,2041795,2697,MEG_7780|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEA,MEG_7780|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEA,1140,2023186,2024325,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2136984,2138117,1134,MEG_7002|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET49,MEG_7002|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET49,1164,2119514,2120677,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2138736,2139202,467,MEG_4184|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIME,MEG_4184|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIME,435,2121296,2121730,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2150570,2150908,339,MEG_4173|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,MEG_4173|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,807,2133098,2133904,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2217730,2219373,1644,MEG_7559|Drugs|Glycopeptides|VanB-type_resistance_protein|VANXB,MEG_7559|Drugs|Glycopeptides|VanB-type_resistance_protein|VANXB,609,2200726,2201334,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2248704,2253249,4546,MEG_1761|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,MEG_1761|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,1260,2230665,2231924,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2267800,2269449,1650,MEG_6987|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET39,MEG_6987|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET39,1188,2246475,2247662,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2274770,2275234,465,MEG_7681|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,MEG_7681|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,1569,2252983,2254551,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2275320,2275643,324,MEG_11338|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEB,MEG_11338|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEB,3120,2254637,2257756,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2292758,2293273,516,MEG_3276|Metals|Copper_resistance|Copper_resistance_protein|HPCOPP,MEG_3276|Metals|Copper_resistance|Copper_resistance_protein|HPCOPP,201,2274871,2275071,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2329147,2329971,825,MEG_6601|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,MEG_6601|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,840,2310945,2311784,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2347480,2349602,2123,MEG_1131|Drugs|Rifampin|Rifampin_ADP-ribosyltransferase_Arr|ARR,MEG_1131|Drugs|Rifampin|Rifampin_ADP-ribosyltransferase_Arr|ARR,453,2329293,2329745,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2349887,2350178,292,MEG_1745|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEF,MEG_1745|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEF,3018,2330030,2333047,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2436061,2436906,846,MEG_4174|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,MEG_4174|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,807,2418930,2419736,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2446780,2447682,903,MEG_7802|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VMLR,MEG_7802|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VMLR,1644,2429610,2431253,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2448481,2450549,2069,MEG_3837|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,MEG_3837|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,1686,2432052,2433737,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2452721,2453341,621,MEG_1765|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,MEG_1765|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,1173,2435909,2437081,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2506834,2507460,627,MEG_3073|Drugs|Fusidic_acid|Fusidic_acid_esterases|FUSF,MEG_3073|Drugs|Fusidic_acid|Fusidic_acid_esterases|FUSF,645,2490574,2491218,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2548015,2548965,951,MEG_6640|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULIV,MEG_6640|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULIV,863,2531773,2532635,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2637309,2638349,1041,MEG_1655|Metals|Chromium_resistance|Chromate_ABC_efflux_pump|CEUE,MEG_1655|Metals|Chromium_resistance|Chromate_ABC_efflux_pump|CEUE,942,2620979,2621920,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2638435,2640284,1850,MEG_7866|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ZUPT,MEG_7866|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ZUPT,774,2622006,2622779,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2640467,2641240,774,MEG_2037|Metals|Copper_resistance|Copper_resistance_protein|COPB,MEG_2037|Metals|Copper_resistance|Copper_resistance_protein|COPB,888,2622962,2623849,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2653622,2654188,567,MEG_48|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,MEG_48|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,855,2636231,2637085,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2681419,2681832,414,MEG_5410|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRA,MEG_5410|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRA,2400,2664316,2666715,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2681938,2682372,435,MEG_6646|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TBTB,MEG_6646|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TBTB,3141,2666821,2669961,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2691325,2692515,1191,MEG_2877|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABL,MEG_2877|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABL,753,2678914,2679666,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2892140,2893540,1401,MEG_2751|Drugs|MLS|Macrolide_esterases|EREA,MEG_2751|Drugs|MLS|Macrolide_esterases|EREA,1238,2879291,2880528,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2893910,2894734,825,MEG_11361|Metals|Arsenic_resistance|Arsenic_resistance_N-acetyltransferases|ARSN2,MEG_11361|Metals|Arsenic_resistance|Arsenic_resistance_N-acetyltransferases|ARSN2,495,2880898,2881392,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2895102,2895830,729,MEG_7839|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_SMR_efflux_pump|YKKC,MEG_7839|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_SMR_efflux_pump|YKKC,318,2881760,2882077,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2896193,2899306,3114,MEG_5413|Metals|Lead_resistance|Lead_P-type_ATPase_regulator|PBRR,MEG_5413|Metals|Lead_resistance|Lead_P-type_ATPase_regulator|PBRR,453,2882440,2882892,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2899331,2900488,1158,MEG_4123|Metals|Nickel_resistance|Nickel_MFS_efflux_regulator|NCRBN,MEG_4123|Metals|Nickel_resistance|Nickel_MFS_efflux_regulator|NCRBN,270,2882917,2883186,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2900827,2901354,528,MEG_5862|Drugs|Fluoroquinolones|Quinolone_active_efflux|QEPA,MEG_5862|Drugs|Fluoroquinolones|Quinolone_active_efflux|QEPA,1521,2883525,2885045,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2902980,2903312,333,MEG_2702|Biocides|Acid_resistance|Acid_resistance_protein|EEFX,MEG_2702|Biocides|Acid_resistance|Acid_resistance_protein|EEFX,186,2886671,2886856,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2903416,2903754,339,MEG_7781|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEA,MEG_7781|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEA,1140,2886960,2888099,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2907859,2908284,426,MEG_7045|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,MEG_7045|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,1206,2892204,2893409,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2908297,2909586,1290,MEG_7469|Drugs|Glycopeptides|VanB-type_regulator|VANRB,MEG_7469|Drugs|Glycopeptides|VanB-type_regulator|VANRB,663,2893422,2894084,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2909640,2909993,354,MEG_8690|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALD,MEG_8690|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALD,1635,2894138,2895772,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2919382,2920881,1500,MEG_3017|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSC,MEG_3017|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSC,549,2905161,2905709,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2939505,2939936,432,MEG_3943|Drugs|Multi-drug_resistance|MDR_regulator|MGRA,MEG_3943|Drugs|Multi-drug_resistance|MDR_regulator|MGRA,444,2924333,2924776,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2939942,2944857,4916,MEG_5074|Drugs|betalactams|Class_D_betalactamases|OXA,MEG_5074|Drugs|betalactams|Class_D_betalactamases|OXA,825,2924782,2925606,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2949875,2952073,2199,MEG_408|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRE,MEG_408|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRE,1158,2930624,2931781,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3073242,3073874,633,MEG_7611|Drugs|Glycopeptides|VanF-type_accessory_protein|VANYF,MEG_7611|Drugs|Glycopeptides|VanF-type_accessory_protein|VANYF,1032,3052950,3053981,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3120864,3121289,426,MEG_6592|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,MEG_6592|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,840,3100971,3101810,+
