genome,fragment,original_removed_start,original_removed_stop,original_removed_length,inserted_gene_id,inserted_gene_header,inserted_gene_length,inserted_start,inserted_stop,strand
Escherichia_coli_B3008,Escherichia_coli_B3008,1284772,1285104,333,MEG_4187|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMH,MEG_4187|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMH,458,1279055,1279512,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1285262,1286635,1374,MEG_3754|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTG,MEG_3754|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTG,1227,1279670,1280896,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1286792,1288888,2097,MEG_5879|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,MEG_5879|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,645,1281053,1281697,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1348604,1350047,1444,MEG_1586|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,MEG_1586|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,648,1341413,1342060,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1351566,1351973,408,MEG_4212|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|NORM,MEG_4212|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|NORM,1389,1343579,1344967,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1354587,1354798,212,MEG_10802|Drugs|betalactams|Class_A_betalactamases|LEN,MEG_10802|Drugs|betalactams|Class_A_betalactamases|LEN,861,1347581,1348441,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1380953,1382146,1194,MEG_8806|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,MEG_8806|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,1617,1374596,1376212,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1382169,1385318,3150,MEG_4184|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIME,MEG_4184|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIME,435,1376235,1376669,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1394201,1395918,1718,MEG_9274|Drugs|betalactams|Class_C_betalactamases|ADC,MEG_9274|Drugs|betalactams|Class_C_betalactamases|ADC,1152,1385552,1386703,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1481490,1482647,1158,MEG_4122|Metals|Multi-metal_resistance|Multi-metal_MFS_efflux_regulator|NCRB,MEG_4122|Metals|Multi-metal_resistance|Multi-metal_MFS_efflux_regulator|NCRB,270,1472275,1472544,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1495702,1496811,1110,MEG_6545|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODB,MEG_6545|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODB,582,1485599,1486180,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1644995,1645429,435,MEG_2084|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,MEG_2084|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,951,1634364,1635314,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1645647,1647724,2078,MEG_3074|Drugs|Fusidic_acid|Fusidic_acid_esterases|FUSH,MEG_3074|Drugs|Fusidic_acid|Fusidic_acid_esterases|FUSH,1530,1635532,1637061,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1647779,1648708,930,MEG_3712|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,MEG_3712|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,1617,1637116,1638732,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1648713,1649093,381,MEG_8216|Drugs|betalactams|Class_A_betalactamases|LEN,MEG_8216|Drugs|betalactams|Class_A_betalactamases|LEN,861,1638737,1639597,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1649133,1650023,891,MEG_2049|Metals|Copper_resistance|Copper_resistance_protein|COPC,MEG_2049|Metals|Copper_resistance|Copper_resistance_protein|COPC,384,1639637,1640020,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1650029,1651846,1818,MEG_2465|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CZCC,MEG_2465|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CZCC,1431,1640026,1641456,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1653828,1656304,2477,MEG_6577|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,MEG_6577|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,537,1643438,1643974,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1656933,1660075,3143,MEG_1589|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,MEG_1589|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,642,1644603,1645244,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1660086,1661378,1293,MEG_4071|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRC,MEG_4071|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRC,1479,1645255,1646733,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1661492,1661845,354,MEG_3897|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,MEG_3897|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,351,1646847,1647197,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1661874,1663259,1386,MEG_4381|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|OTRB,MEG_4381|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|OTRB,1692,1647226,1648917,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1663449,1665597,2149,MEG_2483|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,MEG_2483|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,498,1649107,1649604,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1665848,1666279,432,MEG_2540|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,MEG_2540|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,474,1649855,1650328,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1701952,1702662,711,MEG_8037|Drugs|Aminoglycosides|Aminoglycoside_efflux_pumps|CRCB,MEG_8037|Drugs|Aminoglycosides|Aminoglycoside_efflux_pumps|CRCB,414,1686001,1686414,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1779088,1780638,1551,MEG_7632|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE,MEG_7632|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE,645,1762840,1763484,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1832407,1833351,945,MEG_4191|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,MEG_4191|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,457,1815253,1815709,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1859219,1861573,2355,MEG_11338|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEB,MEG_11338|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEB,3120,1841577,1844696,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1864722,1865099,378,MEG_2067|Metals|Copper_resistance|Copper_resistance_protein|COPP,MEG_2067|Metals|Copper_resistance|Copper_resistance_protein|COPP,201,1847845,1848045,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1901784,1902950,1167,MEG_1464|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BLT,MEG_1464|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BLT,1309,1884730,1886038,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1926778,1927647,870,MEG_4054|Drugs|Cationic_antimicrobial_peptides|Defensin-resistant_mprF|MPRF,MEG_4054|Drugs|Cationic_antimicrobial_peptides|Defensin-resistant_mprF|MPRF,2643,1909866,1912508,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1996446,1997654,1209,MEG_3073|Drugs|Fusidic_acid|Fusidic_acid_esterases|FUSF,MEG_3073|Drugs|Fusidic_acid|Fusidic_acid_esterases|FUSF,645,1981307,1981951,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2039099,2041795,2697,MEG_3745|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTA,MEG_3745|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTA,1257,2023396,2024652,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2136984,2138117,1134,MEG_6594|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,MEG_6594|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,840,2119841,2120680,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2138736,2139202,467,MEG_5961|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,MEG_5961|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,645,2121299,2121943,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2150570,2150908,339,MEG_7344|Drugs|Glycopeptides|VanA-type_resistance_protein|VANA,MEG_7344|Drugs|Glycopeptides|VanA-type_resistance_protein|VANA,2670,2133311,2135980,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2217730,2219373,1644,MEG_11515|Drugs|Ionophores|Ionophore_ABC_efflux_pump|NARA,MEG_11515|Drugs|Ionophores|Ionophore_ABC_efflux_pump|NARA,882,2202802,2203683,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2248704,2253249,4546,MEG_4055|Drugs|Cationic_antimicrobial_peptides|Defensin-resistant_mprF|MPRF,MEG_4055|Drugs|Cationic_antimicrobial_peptides|Defensin-resistant_mprF|MPRF,2598,2233014,2235611,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2267800,2269449,1650,MEG_1582|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,MEG_1582|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,660,2250162,2250821,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2274770,2275234,465,MEG_4171|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKD,MEG_4171|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKD,765,2256142,2256906,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2275320,2275643,324,MEG_5937|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,MEG_5937|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,645,2256992,2257636,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2292758,2293273,516,MEG_2079|Metals|Copper_resistance|Copper_resistance_protein|COPV,MEG_2079|Metals|Copper_resistance|Copper_resistance_protein|COPV,354,2274751,2275104,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2329147,2329971,825,MEG_2982|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,MEG_2982|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,390,2310978,2311367,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2347480,2349602,2123,MEG_4061|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|MSBA,MEG_4061|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|MSBA,1749,2328876,2330624,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2349887,2350178,292,MEG_5962|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,MEG_5962|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,648,2330909,2331556,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2436061,2436906,846,MEG_2550|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,MEG_2550|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,474,2417439,2417912,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2446780,2447682,903,MEG_1136|Drugs|Rifampin|Rifampin_ADP-ribosyltransferase_Arr|ARR,MEG_1136|Drugs|Rifampin|Rifampin_ADP-ribosyltransferase_Arr|ARR,453,2427786,2428238,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2448481,2450549,2069,MEG_4051|Drugs|MLS|Macrolide_phosphotransferases|MPHN,MEG_4051|Drugs|MLS|Macrolide_phosphotransferases|MPHN,909,2429037,2429945,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2452721,2453341,621,MEG_6595|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,MEG_6595|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,840,2432117,2432956,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2506834,2507460,627,MEG_5954|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,MEG_5954|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,645,2486449,2487093,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2548015,2548965,951,MEG_1559|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,MEG_1559|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,717,2527648,2528364,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2637309,2638349,1041,MEG_8232|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LPTD,MEG_8232|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LPTD,2349,2616708,2619056,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2638435,2640284,1850,MEG_6987|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET39,MEG_6987|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET39,1188,2619142,2620329,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2640467,2641240,774,MEG_3866|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,MEG_3866|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,237,2620512,2620748,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2653622,2654188,567,MEG_1195|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,MEG_1195|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,1401,2633130,2634530,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2681419,2681832,414,MEG_2047|Metals|Copper_resistance|Copper_resistance_protein|COPC,MEG_2047|Metals|Copper_resistance|Copper_resistance_protein|COPC,384,2661761,2662144,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2681938,2682372,435,MEG_948|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,MEG_948|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,789,2662250,2663038,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2691325,2692515,1191,MEG_1759|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,MEG_1759|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,1260,2671991,2673250,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2892140,2893540,1401,MEG_2803|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,MEG_2803|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,711,2872875,2873585,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2893910,2894734,825,MEG_3898|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,MEG_3898|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,351,2873955,2874305,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2895102,2895830,729,MEG_6014|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRD,MEG_6014|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRD,645,2874673,2875317,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2896193,2899306,3114,MEG_3691|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,MEG_3691|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,1407,2875680,2877086,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2899331,2900488,1158,MEG_7494|Drugs|Glycopeptides|VanB-type_regulator|VANSB,MEG_7494|Drugs|Glycopeptides|VanB-type_regulator|VANSB,1365,2877111,2878475,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2900827,2901354,528,MEG_6513|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITA,MEG_6513|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITA,918,2878814,2879731,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2902980,2903312,333,MEG_2880|Drugs|Elfamycins|Elfamycin_efflux_pumps|FACT,MEG_2880|Drugs|Elfamycins|Elfamycin_efflux_pumps|FACT,1680,2881357,2883036,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2903416,2903754,339,MEG_3709|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,MEG_3709|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,1617,2883140,2884756,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2907859,2908284,426,MEG_2876|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABK,MEG_2876|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABK,975,2888861,2889835,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2908297,2909586,1290,MEG_29|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,MEG_29|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,465,2889848,2890312,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2909640,2909993,354,MEG_2558|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB,MEG_2558|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB,237,2890366,2890602,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2919382,2920881,1500,MEG_8272|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMK,MEG_8272|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMK,507,2899991,2900497,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2939505,2939936,432,MEG_4166|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NIA,MEG_4166|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NIA,2400,2919121,2921520,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2939942,2944857,4916,MEG_10047|Drugs|Lipopeptides|Polymyxin_resistant_glycyltransferase|ALME,MEG_10047|Drugs|Lipopeptides|Polymyxin_resistant_glycyltransferase|ALME,1671,2921526,2923196,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2949875,2952073,2199,MEG_4167|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKA,MEG_4167|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKA,1575,2928214,2929788,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3073242,3073874,633,MEG_7412|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA,MEG_7412|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA,2607,3050957,3053563,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3120864,3121289,426,MEG_2083|Metals|Copper_resistance|Copper_resistance_regulator|COPZ,MEG_2083|Metals|Copper_resistance|Copper_resistance_regulator|COPZ,210,3100553,3100762,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3141864,3144968,3105,MEG_2996|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,MEG_2996|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,408,3121337,3121744,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3144980,3146137,1158,MEG_1701|Metals|Sodium_resistance|Sodium_resistance_protein|CHAA,MEG_1701|Metals|Sodium_resistance|Sodium_resistance_protein|CHAA,1101,3121756,3122856,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3146536,3147198,663,MEG_4217|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NREB,MEG_4217|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NREB,1251,3123255,3124505,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3174955,3175269,315,MEG_8087|Biocides|Aldehyde_resistance|Aldehyde_degradation|FORMA,MEG_8087|Biocides|Aldehyde_resistance|Aldehyde_degradation|FORMA,1110,3152262,3153371,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3344477,3345241,765,MEG_689|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEI,MEG_689|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEI,1251,3322579,3323829,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3356836,3357657,822,MEG_7822|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|YFEA,MEG_7822|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|YFEA,972,3335424,3336395,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3376306,3377103,798,MEG_4198|Metals|Nickel_resistance|Nickel_resistance_protein|NIRD,MEG_4198|Metals|Nickel_resistance|Nickel_resistance_protein|NIRD,495,3355044,3355538,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3381379,3381520,142,MEG_7434|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,MEG_7434|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,2610,3359814,3362423,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3389950,3390342,393,MEG_1571|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,MEG_1571|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,648,3370853,3371500,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3423256,3424748,1493,MEG_787|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,MEG_787|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,792,3404414,3405205,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3457169,3458893,1725,MEG_7617|Drugs|Glycopeptides|VanA-type_accessory_protein|VANZA,MEG_7617|Drugs|Glycopeptides|VanA-type_accessory_protein|VANZA,480,3437626,3438105,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3538980,3539690,711,MEG_7129|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,MEG_7129|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,1920,3518192,3520111,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3720578,3721606,1029,MEG_1015|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,MEG_1015|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,906,3700999,3701904,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3774190,3775728,1539,MEG_1737|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEA,MEG_1737|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEA,1104,3754488,3755591,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3775745,3776917,1173,MEG_11395|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSS,MEG_11395|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSS,417,3755608,3756024,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3777044,3777574,531,MEG_1192|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER,MEG_1192|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER,723,3756151,3756873,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3827235,3827918,684,MEG_4188|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,MEG_4188|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,519,3806534,3807052,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3965156,3965632,477,MEG_7483|Drugs|Glycopeptides|VanL-type_regulator|VANRL,MEG_7483|Drugs|Glycopeptides|VanL-type_regulator|VANRL,696,3944290,3944985,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3986310,3989423,3114,MEG_4081|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MTRD,MEG_4081|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MTRD,3204,3965663,3968866,+
Escherichia_coli_B3008,Escherichia_coli_B3008,4031212,4032516,1305,MEG_10160|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,MEG_10160|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,555,4010655,4011209,+
Escherichia_coli_B3008,Escherichia_coli_B3008,4062656,4063894,1239,MEG_1744|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEE,MEG_1744|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEE,741,4041349,4042089,+
Escherichia_coli_B3008,Escherichia_coli_B3008,4087393,4090986,3594,MEG_4369|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,MEG_4369|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,3153,4065588,4068740,+
Escherichia_coli_B3008,Escherichia_coli_B3008,4090991,4091605,615,MEG_7683|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,MEG_7683|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,1575,4068745,4070319,+
Escherichia_coli_B3008,Escherichia_coli_B3008,4092021,4094722,2702,MEG_5966|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,MEG_5966|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,645,4070735,4071379,+
Escherichia_coli_B3008,Escherichia_coli_B3008,4192758,4193726,969,MEG_10935|Drugs|betalactams|Class_A_betalactamases|KPC,MEG_10935|Drugs|betalactams|Class_A_betalactamases|KPC,882,4169415,4170296,+
Escherichia_coli_B3008,Escherichia_coli_B3008,4248330,4248573,244,MEG_11443|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG,MEG_11443|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG,967,4224900,4225866,+
Escherichia_coli_B3008,Escherichia_coli_B3008,4248882,4249117,236,MEG_3827|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFB,MEG_3827|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFB,1230,4226175,4227404,+
Escherichia_coli_B3008,Escherichia_coli_B3008,4252209,4253852,1644,MEG_6165|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,MEG_6165|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,543,4230496,4231038,+
