genome,fragment,original_removed_start,original_removed_stop,original_removed_length,inserted_gene_id,inserted_gene_header,inserted_gene_length,inserted_start,inserted_stop,strand
Escherichia_coli_B3008,Escherichia_coli_B3008,1283533,1284756,1224,MEG_3873|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,MEG_3873|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,276,1282312,1282587,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1284772,1285104,333,MEG_6622|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,MEG_6622|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,816,1282603,1283418,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1285262,1286635,1374,MEG_7446|Drugs|Glycopeptides|VanN-type_resistance_protein|VANN,MEG_7446|Drugs|Glycopeptides|VanN-type_resistance_protein|VANN,1032,1283576,1284607,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1286792,1288888,2097,MEG_6598|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,MEG_6598|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,840,1284764,1285603,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1348604,1350047,1444,MEG_5961|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,MEG_5961|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,645,1345319,1345963,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1351566,1351973,408,MEG_6515|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITC,MEG_6515|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITC,861,1347482,1348342,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1354587,1354798,212,MEG_7157|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,MEG_7157|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,1920,1350956,1352875,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1380953,1382146,1194,MEG_3168|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|GOLT,MEG_3168|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|GOLT,2289,1379030,1381318,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1382169,1385318,3150,MEG_7821|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|YFEA,MEG_7821|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|YFEA,969,1381341,1382309,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1394201,1395918,1718,MEG_6962|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERZ,MEG_6962|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERZ,582,1391192,1391773,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1481490,1482647,1158,MEG_7275|Biocides|Phenolic_compound_resistance|Phenolic_RND_efflux_pump|TRIC,MEG_7275|Biocides|Phenolic_compound_resistance|Phenolic_RND_efflux_pump|TRIC,3048,1477345,1480392,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1495702,1496811,1110,MEG_10047|Drugs|Lipopeptides|Polymyxin_resistant_glycyltransferase|ALME,MEG_10047|Drugs|Lipopeptides|Polymyxin_resistant_glycyltransferase|ALME,1671,1493447,1495117,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1644995,1645429,435,MEG_3600|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,MEG_3600|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,486,1643301,1643786,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1645647,1647724,2078,MEG_6519|Biocides|Multi-biocide_resistance|Multi-biocide_ABC_efflux_pump|SMDA,MEG_6519|Biocides|Multi-biocide_resistance|Multi-biocide_ABC_efflux_pump|SMDA,1776,1644004,1645779,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1647779,1648708,930,MEG_2678|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,MEG_2678|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,627,1645834,1646460,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1648713,1649093,381,MEG_1633|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATS,MEG_1633|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATS,492,1646465,1646956,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1649133,1650023,891,MEG_11505|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMF,MEG_11505|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMF,492,1646996,1647487,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1650029,1651846,1818,MEG_3712|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,MEG_3712|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,1617,1647493,1649109,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1653828,1656304,2477,MEG_11358|Drugs|Organoarsenicals|Arsinothricin_resistance_N-acetyltransferases|ARSN1,MEG_11358|Drugs|Organoarsenicals|Arsinothricin_resistance_N-acetyltransferases|ARSN1,543,1651091,1651633,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1656933,1660075,3143,MEG_2046|Metals|Copper_resistance|Copper_resistance_protein|COPC,MEG_2046|Metals|Copper_resistance|Copper_resistance_protein|COPC,375,1652262,1652636,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1660086,1661378,1293,MEG_4670|Drugs|betalactams|Class_D_betalactamases|OXA,MEG_4670|Drugs|betalactams|Class_D_betalactamases|OXA,831,1652647,1653477,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1661492,1661845,354,MEG_6649|Drugs|Tetracenomycin|Tetracenomycin_MFS_efflux_pump|TCMA,MEG_6649|Drugs|Tetracenomycin|Tetracenomycin_MFS_efflux_pump|TCMA,1617,1653591,1655207,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1661874,1663259,1386,MEG_4197|Metals|Nickel_resistance|Nickel_resistance_protein|NIRC,MEG_4197|Metals|Nickel_resistance|Nickel_resistance_protein|NIRC,924,1655236,1656159,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1663449,1665597,2149,MEG_3025|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSX,MEG_3025|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSX,465,1656349,1656813,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1665848,1666279,432,MEG_7868|Metals|Zinc_resistance|Zinc_resistance_regulator|ZUR,MEG_7868|Metals|Zinc_resistance|Zinc_resistance_regulator|ZUR,516,1657064,1657579,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1701952,1702662,711,MEG_3742|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_MFS_efflux_pumps|MDRL,MEG_3742|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_MFS_efflux_pumps|MDRL,1194,1693252,1694445,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1779088,1780638,1551,MEG_2781|Drugs|MLS|23S_rRNA_methyltransferases|ERM42,MEG_2781|Drugs|MLS|23S_rRNA_methyltransferases|ERM42,912,1770871,1771782,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1832407,1833351,945,MEG_3936|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|MEXW,MEG_3936|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|MEXW,3057,1823551,1826607,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1859219,1861573,2355,MEG_4102|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|MUXC,MEG_4102|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|MUXC,3111,1852475,1855585,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1864722,1865099,378,MEG_1190|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,MEG_1190|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,822,1858734,1859555,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1901784,1902950,1167,MEG_8066|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,MEG_8066|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,474,1896240,1896713,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1926778,1927647,870,MEG_847|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,MEG_847|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,792,1920541,1921332,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1996446,1997654,1209,MEG_3276|Metals|Copper_resistance|Copper_resistance_protein|HPCOPP,MEG_3276|Metals|Copper_resistance|Copper_resistance_protein|HPCOPP,201,1990131,1990331,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2039099,2041795,2697,MEG_7050|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,MEG_7050|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,1263,2031776,2033038,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2136984,2138117,1134,MEG_3268|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|HMRM,MEG_3268|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|HMRM,1395,2128227,2129621,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2138736,2139202,467,MEG_1773|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,MEG_1773|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,909,2130240,2131148,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2150570,2150908,339,MEG_3866|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,MEG_3866|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,237,2142516,2142752,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2217730,2219373,1644,MEG_11311|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,MEG_11311|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,414,2209574,2209987,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2248704,2253249,4546,MEG_1704|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|CHR,MEG_1704|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|CHR,561,2239318,2239878,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2267800,2269449,1650,MEG_2669|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPSA,MEG_2669|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPSA,489,2254429,2254917,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2274770,2275234,465,MEG_4168|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKB,MEG_4168|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKB,945,2260238,2261182,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2275320,2275643,324,MEG_2656|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPR,MEG_2656|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPR,519,2261268,2261786,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2292758,2293273,516,MEG_3914|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXH,MEG_3914|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXH,1113,2278901,2280013,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2329147,2329971,825,MEG_7846|Metals|Zinc_resistance|Zinc_resistance_protein|ZEVB,MEG_7846|Metals|Zinc_resistance|Zinc_resistance_protein|ZEVB,969,2315887,2316855,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2347480,2349602,2123,MEG_2556|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,MEG_2556|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,534,2334364,2334897,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2349887,2350178,292,MEG_11325|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSB,MEG_11325|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSB,1059,2335182,2336240,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2436061,2436906,846,MEG_5894|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,MEG_5894|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,645,2422123,2422767,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2446780,2447682,903,MEG_11307|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB,MEG_11307|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB,237,2432641,2432877,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2448481,2450549,2069,MEG_6595|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,MEG_6595|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,840,2433676,2434515,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2452721,2453341,621,MEG_1483|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CADA,MEG_1483|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CADA,2061,2436687,2438747,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2506834,2507460,627,MEG_6584|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,MEG_6584|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,840,2492240,2493079,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2548015,2548965,951,MEG_10141|Drugs|Sulfonamides|Sulfonamide_resistant_ECF_transporter_comonent|THFT,MEG_10141|Drugs|Sulfonamides|Sulfonamide_resistant_ECF_transporter_comonent|THFT,558,2533634,2534191,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2637309,2638349,1041,MEG_8576|Drugs|betalactams|Class_C_betalactamases|PDC,MEG_8576|Drugs|betalactams|Class_C_betalactamases|PDC,1194,2622535,2623728,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2638435,2640284,1850,MEG_5420|Metals|Copper_resistance|Copper_resistance_protein|PCOC,MEG_5420|Metals|Copper_resistance|Copper_resistance_protein|PCOC,381,2623814,2624194,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2640467,2641240,774,MEG_7856|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUA,MEG_7856|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUA,933,2624377,2625309,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2653622,2654188,567,MEG_2143|Metals|Copper_resistance|Copper_resistance_protein|CTPV,MEG_2143|Metals|Copper_resistance|Copper_resistance_protein|CTPV,2313,2637691,2640003,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2681419,2681832,414,MEG_3134|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|GESC,MEG_3134|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|GESC,1512,2667234,2668745,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2681938,2682372,435,MEG_835|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,MEG_835|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,789,2668851,2669639,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2691325,2692515,1191,MEG_1231|Metals|Copper_resistance|Copper_resistance_regulator|BHSA,MEG_1231|Metals|Copper_resistance|Copper_resistance_regulator|BHSA,258,2678592,2678849,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2892140,2893540,1401,MEG_933|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,MEG_933|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,792,2878474,2879265,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2893910,2894734,825,MEG_5826|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACC,MEG_5826|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACC,324,2879635,2879958,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2895102,2895830,729,MEG_2662|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPR,MEG_2662|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPR,519,2880326,2880844,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2896193,2899306,3114,MEG_6560|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|SRPB,MEG_6560|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|SRPB,3150,2881207,2884356,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2899331,2900488,1158,MEG_1213|Drugs|Bacitracin|Bacitracin_ABC_transporter|BCRA,MEG_1213|Drugs|Bacitracin|Bacitracin_ABC_transporter|BCRA,921,2884381,2885301,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2900827,2901354,528,MEG_8552|Drugs|betalactams|Class_C_betalactamases|PDC,MEG_8552|Drugs|betalactams|Class_C_betalactamases|PDC,1194,2885640,2886833,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2902980,2903312,333,MEG_2654|Metals|Copper_resistance|Copper_resistance_protein|DNAK,MEG_2654|Metals|Copper_resistance|Copper_resistance_protein|DNAK,1878,2888459,2890336,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2903416,2903754,339,MEG_7643|Biocides|Multi-biocide_resistance|Multi-biocide_MATE_efflux_pump|VCRM,MEG_7643|Biocides|Multi-biocide_resistance|Multi-biocide_MATE_efflux_pump|VCRM,1338,2890440,2891777,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2907859,2908284,426,MEG_3648|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LSAE,MEG_3648|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LSAE,804,2895882,2896685,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2908297,2909586,1290,MEG_6606|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,MEG_6606|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,867,2896698,2897564,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2909640,2909993,354,MEG_9723|Drugs|betalactams|Class_D_betalactamases|OXA,MEG_9723|Drugs|betalactams|Class_D_betalactamases|OXA,870,2897618,2898487,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2919382,2920881,1500,MEG_7129|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,MEG_7129|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,1920,2907876,2909795,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2939505,2939936,432,MEG_3687|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,MEG_3687|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,1623,2928419,2930041,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2939942,2944857,4916,MEG_2670|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|DRRA,MEG_2670|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|DRRA,882,2930047,2930928,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2949875,2952073,2199,MEG_7105|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,MEG_7105|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,1920,2935946,2937865,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3073242,3073874,633,MEG_7592|Drugs|Glycopeptides|VanA-type_accessory_protein|VANYA,MEG_7592|Drugs|Glycopeptides|VanA-type_accessory_protein|VANYA,894,3059034,3059927,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3120864,3121289,426,MEG_2996|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,MEG_2996|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,408,3106917,3107324,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3141864,3144968,3105,MEG_2070|Metals|Copper_resistance|Copper_resistance_regulator|COPR,MEG_2070|Metals|Copper_resistance|Copper_resistance_regulator|COPR,492,3127899,3128390,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3144980,3146137,1158,MEG_5396|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARY,MEG_5396|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARY,2112,3128402,3130513,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3146536,3147198,663,MEG_8700|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITABCD,MEG_8700|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITABCD,3459,3130912,3134370,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3174955,3175269,315,MEG_6089|Drugs|Rifampin|Rifampin_phosphotransferase|RPH,MEG_6089|Drugs|Rifampin|Rifampin_phosphotransferase|RPH,2655,3162127,3164781,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3344477,3345241,765,MEG_7684|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,MEG_7684|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,1569,3333989,3335557,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3356836,3357657,822,MEG_6603|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,MEG_6603|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,840,3347152,3347991,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3376306,3377103,798,MEG_6010|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRC,MEG_6010|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRC,657,3366640,3367296,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3381379,3381520,142,MEG_7858|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUB,MEG_7858|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUB,786,3371572,3372357,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3389950,3390342,393,MEG_2816|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,MEG_2816|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,735,3380787,3381521,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3423256,3424748,1493,MEG_5891|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,MEG_5891|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,645,3414435,3415079,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3457169,3458893,1725,MEG_5814|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTB,MEG_5814|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTB,774,3447500,3448273,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3538980,3539690,711,MEG_10013|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,MEG_10013|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,1404,3528360,3529763,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3720578,3721606,1029,MEG_4200|Metals|Nickel_resistance|Nickel_resistance_protein|NIXA,MEG_4200|Metals|Nickel_resistance|Nickel_resistance_protein|NIXA,927,3710651,3711577,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3774190,3775728,1539,MEG_1156|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,MEG_1156|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,396,3764161,3764556,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3775745,3776917,1173,MEG_7802|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VMLR,MEG_7802|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VMLR,1644,3764573,3766216,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3777044,3777574,531,MEG_7228|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,MEG_7228|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,1920,3766343,3768262,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3827235,3827918,684,MEG_4056|Drugs|Cationic_antimicrobial_peptides|Defensin-resistant_mprF|MPRF,MEG_4056|Drugs|Cationic_antimicrobial_peptides|Defensin-resistant_mprF|MPRF,1710,3817923,3819632,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3965156,3965632,477,MEG_7344|Drugs|Glycopeptides|VanA-type_resistance_protein|VANA,MEG_7344|Drugs|Glycopeptides|VanA-type_resistance_protein|VANA,2670,3956870,3959539,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3986310,3989423,3114,MEG_3746|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTA,MEG_3746|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTA,1248,3980217,3981464,+
Escherichia_coli_B3008,Escherichia_coli_B3008,4031212,4032516,1305,MEG_7817|Biocides|Paraquat_resistance|Paraquat_efflux_pump|YDDG,MEG_7817|Biocides|Paraquat_resistance|Paraquat_efflux_pump|YDDG,882,4023253,4024134,+
Escherichia_coli_B3008,Escherichia_coli_B3008,4062656,4063894,1239,MEG_6587|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,MEG_6587|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,840,4054274,4055113,+
Escherichia_coli_B3008,Escherichia_coli_B3008,4087393,4090986,3594,MEG_1714|Metals|Chromium_resistance|Chromium_resistance_protein|CHRE,MEG_1714|Metals|Chromium_resistance|Chromium_resistance_protein|CHRE,342,4078612,4078953,+
Escherichia_coli_B3008,Escherichia_coli_B3008,4090991,4091605,615,MEG_6588|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,MEG_6588|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,840,4078958,4079797,+
Escherichia_coli_B3008,Escherichia_coli_B3008,4092021,4094722,2702,MEG_2038|Metals|Copper_resistance|Copper_resistance_protein|COPB,MEG_2038|Metals|Copper_resistance|Copper_resistance_protein|COPB,981,4080213,4081193,+
Escherichia_coli_B3008,Escherichia_coli_B3008,4192758,4193726,969,MEG_7608|Drugs|Glycopeptides|VanF-type_accessory_protein|VANYF,MEG_7608|Drugs|Glycopeptides|VanF-type_accessory_protein|VANYF,882,4179229,4180110,+
Escherichia_coli_B3008,Escherichia_coli_B3008,4248330,4248573,244,MEG_3885|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR1,MEG_3885|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR1,399,4234714,4235112,+
