genome,fragment,original_removed_start,original_removed_stop,original_removed_length,inserted_gene_id,inserted_gene_header,inserted_gene_length,inserted_start,inserted_stop,strand
Escherichia_coli_B3008,Escherichia_coli_B3008,1164452,1164595,144,MEG_2992|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,MEG_2992|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,429,1166625,1167053,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1189654,1190476,823,MEG_11312|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,MEG_11312|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,408,1192112,1192519,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1190501,1192033,1533,MEG_6956|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERB,MEG_6956|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERB,369,1192544,1192912,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1198852,1200462,1611,MEG_2919|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,MEG_2919|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,1215,1199731,1200945,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1214029,1215930,1902,MEG_2656|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPR,MEG_2656|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPR,519,1214512,1215030,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1280378,1283521,3144,MEG_11452|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,MEG_11452|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,1698,1279478,1281175,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1283533,1284756,1224,MEG_9994|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA,MEG_9994|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA,2508,1281187,1283694,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1284772,1285104,333,MEG_2478|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CZNC,MEG_2478|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CZNC,1275,1283710,1284984,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1285262,1286635,1374,MEG_4169|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKB,MEG_4169|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKB,945,1285142,1286086,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1286792,1288888,2097,MEG_7464|Drugs|Glycopeptides|VanB-type_regulator|VANRB,MEG_7464|Drugs|Glycopeptides|VanB-type_regulator|VANRB,663,1286243,1286905,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1348604,1350047,1444,MEG_2023|Metals|Copper_resistance|Copper_resistance_protein|COPA,MEG_2023|Metals|Copper_resistance|Copper_resistance_protein|COPA,1860,1346621,1348480,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1351566,1351973,408,MEG_11287|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,MEG_11287|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,429,1349999,1350427,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1354587,1354798,212,MEG_3669|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,MEG_3669|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,1626,1353041,1354666,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1380953,1382146,1194,MEG_11438|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|SODC,MEG_11438|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|SODC,534,1380821,1381354,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1382169,1385318,3150,MEG_1755|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,MEG_1755|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,1260,1381377,1382636,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1394201,1395918,1718,MEG_1181|Biocides|Acid_resistance|Acid_resistance_protein|ASR,MEG_1181|Biocides|Acid_resistance|Acid_resistance_protein|ASR,336,1391519,1391854,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1481490,1482647,1158,MEG_6159|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,MEG_6159|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,1506,1477426,1478931,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1495702,1496811,1110,MEG_1159|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,MEG_1159|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,420,1491986,1492405,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1644995,1645429,435,MEG_7848|Metals|Zinc_resistance|Zinc_resistance_regulator|ZIAR,MEG_7848|Metals|Zinc_resistance|Zinc_resistance_regulator|ZIAR,399,1640589,1640987,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1645647,1647724,2078,MEG_4203|Biocides|Paraquat_resistance|Paraquat_resistance_protein|NMPC,MEG_4203|Biocides|Paraquat_resistance|Paraquat_resistance_protein|NMPC,1089,1641205,1642293,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1647779,1648708,930,MEG_3847|Metals|Mercury_resistance|Mercury_resistance_protein|MERB,MEG_3847|Metals|Mercury_resistance|Mercury_resistance_protein|MERB,639,1642348,1642986,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1648713,1649093,381,MEG_7269|Metals|Tellurium_resistance|Tellurium_resistance_protein|TRGA,MEG_7269|Metals|Tellurium_resistance|Tellurium_resistance_protein|TRGA,441,1642991,1643431,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1649133,1650023,891,MEG_1562|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,MEG_1562|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,642,1643471,1644112,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1650029,1651846,1818,MEG_10189|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETA60,MEG_10189|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETA60,1740,1644118,1645857,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1653828,1656304,2477,MEG_5884|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,MEG_5884|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,645,1647839,1648483,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1656933,1660075,3143,MEG_6089|Drugs|Rifampin|Rifampin_phosphotransferase|RPH,MEG_6089|Drugs|Rifampin|Rifampin_phosphotransferase|RPH,2655,1649112,1651766,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1660086,1661378,1293,MEG_2897|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECE,MEG_2897|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECE,768,1651777,1652544,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1661492,1661845,354,MEG_7774|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEA,MEG_7774|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEA,1140,1652658,1653797,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1661874,1663259,1386,MEG_3064|Metals|Iron_resistance|Iron_resistance_regulator|FURA,MEG_3064|Metals|Iron_resistance|Iron_resistance_regulator|FURA,453,1653826,1654278,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1663449,1665597,2149,MEG_6168|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,MEG_6168|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,570,1654468,1655037,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1665848,1666279,432,MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,3117,1655288,1658404,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1701952,1702662,711,MEG_8657|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRE,MEG_8657|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRE,645,1694077,1694721,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1779088,1780638,1551,MEG_371|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|ABCA,MEG_371|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|ABCA,4359,1771147,1775505,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1832407,1833351,945,MEG_8087|Biocides|Aldehyde_resistance|Aldehyde_degradation|FORMA,MEG_8087|Biocides|Aldehyde_resistance|Aldehyde_degradation|FORMA,1110,1827274,1828383,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1859219,1861573,2355,MEG_4178|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMA,MEG_4178|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMA,457,1854251,1854707,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1864722,1865099,378,MEG_4182|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMD,MEG_4182|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMD,495,1857856,1858350,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1901784,1902950,1167,MEG_2561|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB,MEG_2561|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB,237,1895035,1895271,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1926778,1927647,870,MEG_6540|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,MEG_6540|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,621,1919099,1919719,+
Escherichia_coli_B3008,Escherichia_coli_B3008,1996446,1997654,1209,MEG_3896|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,MEG_3896|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,351,1988518,1988868,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2039099,2041795,2697,MEG_7845|Metals|Zinc_resistance|Zinc_resistance_protein|ZEVA,MEG_7845|Metals|Zinc_resistance|Zinc_resistance_protein|ZEVA,621,2030313,2030933,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2136984,2138117,1134,MEG_2702|Biocides|Acid_resistance|Acid_resistance_protein|EEFX,MEG_2702|Biocides|Acid_resistance|Acid_resistance_protein|EEFX,186,2126122,2126307,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2138736,2139202,467,MEG_9964|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,MEG_9964|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,654,2126926,2127579,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2150570,2150908,339,MEG_1034|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,MEG_1034|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,807,2138947,2139753,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2217730,2219373,1644,MEG_1715|Metals|Chromium_resistance|Chromium_resistance_regulator|CHRF,MEG_1715|Metals|Chromium_resistance|Chromium_resistance_regulator|CHRF,423,2206575,2206997,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2248704,2253249,4546,MEG_1130|Drugs|Rifampin|Rifampin_ADP-ribosyltransferase_Arr|ARR,MEG_1130|Drugs|Rifampin|Rifampin_ADP-ribosyltransferase_Arr|ARR,453,2236328,2236780,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2267800,2269449,1650,MEG_6541|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,MEG_6541|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,612,2251331,2251942,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2274770,2275234,465,MEG_3140|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|GLPF,MEG_3140|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|GLPF,846,2257263,2258108,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2275320,2275643,324,MEG_3856|Metals|Mercury_resistance|Mercury_resistance_protein|MERB,MEG_3856|Metals|Mercury_resistance|Mercury_resistance_protein|MERB,657,2258194,2258850,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2292758,2293273,516,MEG_5413|Metals|Lead_resistance|Lead_P-type_ATPase_regulator|PBRR,MEG_5413|Metals|Lead_resistance|Lead_P-type_ATPase_regulator|PBRR,453,2275965,2276417,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2329147,2329971,825,MEG_8021|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CML,MEG_8021|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CML,1203,2312291,2313493,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2347480,2349602,2123,MEG_2845|Drugs|MLS|23S_rRNA_methyltransferases|ERMS,MEG_2845|Drugs|MLS|23S_rRNA_methyltransferases|ERMS,960,2331002,2331961,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2349887,2350178,292,MEG_1754|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,MEG_1754|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,1260,2332246,2333505,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2436061,2436906,846,MEG_6034|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRVC,MEG_6034|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRVC,657,2419388,2420044,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2446780,2447682,903,MEG_2755|Drugs|MLS|23S_rRNA_methyltransferases|ERM,MEG_2755|Drugs|MLS|23S_rRNA_methyltransferases|ERM,969,2429918,2430886,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2448481,2450549,2069,MEG_3810|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,MEG_3810|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,1218,2431685,2432902,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2452721,2453341,621,MEG_503|Metals|Copper_resistance|Copper_resistance_protein|ACTPC,MEG_503|Metals|Copper_resistance|Copper_resistance_protein|ACTPC,2526,2435074,2437599,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2506834,2507460,627,MEG_3287|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPA,MEG_3287|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPA,414,2491092,2491505,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2548015,2548965,951,MEG_11328|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSD,MEG_11328|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSD,366,2532060,2532425,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2637309,2638349,1041,MEG_7785|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEB,MEG_7785|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEB,3162,2620769,2623930,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2638435,2640284,1850,MEG_4173|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,MEG_4173|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,807,2624016,2624822,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2640467,2641240,774,MEG_1190|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,MEG_1190|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,822,2625005,2625826,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2653622,2654188,567,MEG_6140|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|RPOS,MEG_6140|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|RPOS,1089,2638208,2639296,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2681419,2681832,414,MEG_6581|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,MEG_6581|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,840,2666527,2667366,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2681938,2682372,435,MEG_11313|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSX,MEG_11313|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSX,411,2667472,2667882,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2691325,2692515,1191,MEG_6649|Drugs|Tetracenomycin|Tetracenomycin_MFS_efflux_pump|TCMA,MEG_6649|Drugs|Tetracenomycin|Tetracenomycin_MFS_efflux_pump|TCMA,1617,2676835,2678451,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2892140,2893540,1401,MEG_7778|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEA,MEG_7778|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEA,1140,2878076,2879215,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2893910,2894734,825,MEG_4192|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,MEG_4192|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,463,2879585,2880047,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2895102,2895830,729,MEG_3066|Drugs|Fusidic_acid|Ribosomal_zinc-binding_protein|FUSB,MEG_3066|Drugs|Fusidic_acid|Ribosomal_zinc-binding_protein|FUSB,642,2880415,2881056,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2896193,2899306,3114,MEG_3015|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB,MEG_3015|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB,420,2881419,2881838,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2899331,2900488,1158,MEG_3289|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB,MEG_3289|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB,435,2881863,2882297,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2900827,2901354,528,MEG_11472|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|MEXC1,MEG_11472|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|MEXC1,1164,2882636,2883799,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2902980,2903312,333,MEG_2982|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,MEG_2982|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,390,2885425,2885814,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2903416,2903754,339,MEG_5849|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACJ,MEG_5849|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACJ,324,2885918,2886241,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2907859,2908284,426,MEG_2010|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CNRC,MEG_2010|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CNRC,1257,2890346,2891602,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2908297,2909586,1290,MEG_5787|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|PITA,MEG_5787|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|PITA,1500,2891615,2893114,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2909640,2909993,354,MEG_11357|Drugs|Organoarsenicals|Arsinothricin_resistance_N-acetyltransferases|ARSN1,MEG_11357|Drugs|Organoarsenicals|Arsinothricin_resistance_N-acetyltransferases|ARSN1,561,2893168,2893728,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2919382,2920881,1500,MEG_4090|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|MUPA,MEG_4090|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|MUPA,3075,2903117,2906191,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2939505,2939936,432,MEG_5971|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,MEG_5971|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,681,2924815,2925495,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2939942,2944857,4916,MEG_4000|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTR,MEG_4000|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTR,468,2925501,2925968,+
Escherichia_coli_B3008,Escherichia_coli_B3008,2949875,2952073,2199,MEG_2920|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,MEG_2920|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,1215,2930986,2932200,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3073242,3073874,633,MEG_1907|Drugs|betalactams|Class_C_betalactamases|CMY,MEG_1907|Drugs|betalactams|Class_C_betalactamases|CMY,1146,3053369,3054514,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3120864,3121289,426,MEG_6608|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,MEG_6608|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,831,3101504,3102334,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3141864,3144968,3105,MEG_7438|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,MEG_7438|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,2695,3122909,3125603,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3144980,3146137,1158,MEG_6622|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,MEG_6622|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,816,3125615,3126430,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3146536,3147198,663,MEG_4083|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MTRD,MEG_4083|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MTRD,3204,3126829,3130032,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3174955,3175269,315,MEG_7859|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUC,MEG_7859|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUC,756,3157789,3158544,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3344477,3345241,765,MEG_4299|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|OPRM,MEG_4299|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|OPRM,889,3327752,3328640,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3356836,3357657,822,MEG_1165|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSD,MEG_1165|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSD,363,3340235,3340597,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3376306,3377103,798,MEG_7184|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,MEG_7184|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,1926,3359246,3361171,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3381379,3381520,142,MEG_5968|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,MEG_5968|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,680,3365447,3366126,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3389950,3390342,393,MEG_2549|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,MEG_2549|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,474,3374556,3375029,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3423256,3424748,1493,MEG_7818|Biocides|Peroxide_resistance|peroxide_resistance_protein|YDEI,MEG_7818|Biocides|Peroxide_resistance|peroxide_resistance_protein|YDEI,393,3407943,3408335,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3457169,3458893,1725,MEG_1708|Metals|Chromium_resistance|Chromium_resistance_protein|CHRA,MEG_1708|Metals|Chromium_resistance|Chromium_resistance_protein|CHRA,1125,3440756,3441880,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3538980,3539690,711,MEG_2989|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,MEG_2989|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,408,3521967,3522374,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3720578,3721606,1029,MEG_7235|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,MEG_7235|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,1920,3703262,3705181,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3774190,3775728,1539,MEG_6054|Drugs|Rifampin|Rifampin_glycosyltransferase|RGT,MEG_6054|Drugs|Rifampin|Rifampin_glycosyltransferase|RGT,1236,3757765,3759000,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3775745,3776917,1173,MEG_5772|Biocides|Peroxide_resistance|peroxide_resistance_regulator|PERR,MEG_5772|Biocides|Peroxide_resistance|peroxide_resistance_regulator|PERR,447,3759017,3759463,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3777044,3777574,531,MEG_1584|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,MEG_1584|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,660,3759590,3760249,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3827235,3827918,684,MEG_6542|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,MEG_6542|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,621,3809910,3810530,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3965156,3965632,477,MEG_7444|Drugs|Glycopeptides|VanL-type_resistance_protein|VANL,MEG_7444|Drugs|Glycopeptides|VanL-type_resistance_protein|VANL,1050,3947768,3948817,+
Escherichia_coli_B3008,Escherichia_coli_B3008,3986310,3989423,3114,MEG_10001|Drugs|betalactams|Class_D_betalactamases|OXA,MEG_10001|Drugs|betalactams|Class_D_betalactamases|OXA,840,3969495,3970334,+
Escherichia_coli_B3008,Escherichia_coli_B3008,4031212,4032516,1305,MEG_1138|Drugs|Rifampin|Rifampin_ADP-ribosyltransferase_Arr|ARR,MEG_1138|Drugs|Rifampin|Rifampin_ADP-ribosyltransferase_Arr|ARR,453,4012123,4012575,+
Escherichia_coli_B3008,Escherichia_coli_B3008,4062656,4063894,1239,MEG_1146|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSB,MEG_1146|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSB,1041,4042715,4043755,+
Escherichia_coli_B3008,Escherichia_coli_B3008,4087393,4090986,3594,MEG_7547|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA,MEG_7547|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA,609,4067254,4067862,+
